Student_ID,Student_Name,Gender,Placed,GATE_Score,Salary,Should_Do_Masters
,,,,Good,708362,No
,,,,Average,688793,No
,,,,Average,569496,No
,,,,Poor,410124,No
,,,,Average,388835,Yes
,,,,Average,397493,Yes
,,,,Good,1215359,No
,,,,Average,472166,Yes
,,,,Average,401948,Yes
,,,,Good,693851,No
,,,,Average,499886,Yes
,,,,Poor,338368,Yes
,,,,Average,456470,Yes
,,,,Good,697986,No
,,,,Poor,213261,Yes
,,,,Good,768760,No
,,,,Poor,529317,No
,,,,Average,593925,No
,,,,Poor,475796,No
,,,,Average,567247,No
,,,,Good,1170692,No
,,,,Average,400336,Yes
,,,,Average,728745,No
,,,,Good,1037787,No
,,,,Good,1073812,No
,,,,Poor,511537,No
,,,,Average,724390,No
,,,,Poor,366508,Yes
,,,,Good,725203,No
,,,,Good,744866,No
,,,,Average,550819,No
,,,,Good,936644,No
,,,,Average,428128,Yes
,,,,Average,791715,No
,,,,Poor,202187,Yes
,,,,Good,1076585,No
,,,,Poor,334678,Yes
,,,,Good,731607,No
,,,,Good,1389336,No
,,,,Good,1167286,No
,,,,Poor,595807,No
,,,,Poor,441503,No
,,,,Poor,553827,No
,,,,Average,362061,Yes
,,,,Poor,435497,No
,,,,Good,461753,Yes
,,,,Average,646918,No
,,,,Poor,223408,Yes
,,,,Average,424116,Yes
,,,,Average,798492,No
,,,,Average,431208,Yes
,,,,Average,317413,Yes
,,,,Good,1037938,No
,,,,Average,359500,Yes
,,,,Good,1270946,No
,,,,Good,466197,Yes
,,,,Poor,423861,No
,,,,Good,623492,No
,,,,Poor,461545,No
,,,,Good,826070,No
,,,,Average,376240,Yes
,,,,Good,635595,No
,,,,Good,1455544,No
,,,,Good,689662,No
,,,,Good,1238357,No
,,,,Poor,390920,Yes
,,,,Poor,574044,No
,,,,Average,655566,No
,,,,Poor,463844,No
,,,,Good,632076,No
,,,,Average,323199,Yes
,,,,Good,837805,No
,,,,Average,463187,Yes
,,,,Good,855150,No
,,,,Poor,385388,Yes
,,,,Good,1454096,No
,,,,Good,567527,Yes
,,,,Average,546356,No
,,,,Average,779681,No
,,,,Good,1047652,No
,,,,Poor,214955,Yes
,,,,Average,475121,Yes
,,,,Average,444989,Yes
,,,,Poor,450144,No
,,,,Average,364925,Yes
,,,,Poor,569360,No
,,,,Poor,270269,Yes
,,,,Poor,503602,No
,,,,Good,883442,No
,,,,Average,606083,No
,,,,Good,1477921,No
,,,,Average,555688,No
,,,,Poor,572251,No
,,,,Average,684010,No
,,,,Average,785581,No
,,,,Poor,461798,No
,,,,Average,793814,No
,,,,Poor,531310,No
,,,,Average,478933,Yes
,,,,Average,397406,Yes
,,,,Poor,511442,No
,,,,Poor,507086,No
,,,,Good,979223,No
,,,,Average,684583,No
,,,,Poor,374442,Yes
,,,,Good,1421436,No
,,,,Poor,470472,No
,,,,Good,1464110,No
,,,,Good,1402429,No
,,,,Poor,236320,Yes
,,,,Poor,249170,Yes
,,,,Poor,300546,Yes
,,,,Poor,280201,Yes
,,,,Poor,434473,No
,,,,Good,631324,No
,,,,Poor,361121,Yes
,,,,Average,698834,No
,,,,Good,1319424,No
,,,,Good,706081,No
,,,,Average,500796,No
,,,,Poor,343279,Yes
,,,,Average,496846,Yes
,,,,Average,464044,Yes
,,,,Average,704015,No
,,,,Poor,402160,No
,,,,Good,822132,No
,,,,Average,370463,Yes
,,,,Poor,293500,Yes
,,,,Average,507772,No
,,,,Average,337158,Yes
,,,,Good,1169305,No
,,,,Good,733840,No
,,,,Good,1247942,No
,,,,Poor,320076,Yes
,,,,Average,358692,Yes
,,,,Average,430841,Yes
,,,,Poor,392816,Yes
,,,,Poor,477954,No
,,,,Good,1322630,No
,,,,Poor,361081,Yes
,,,,Average,792336,No
,,,,Poor,311718,Yes
,,,,Poor,553076,No
,,,,Poor,200192,Yes
,,,,Good,647536,No
,,,,Good,436413,Yes
,,,,Good,1251480,No
,,,,Average,423130,Yes
,,,,Poor,250940,Yes
,,,,Average,463202,Yes
,,,,Average,340142,Yes
,,,,Good,436468,Yes
,,,,Poor,341727,Yes
,,,,Average,478969,Yes
,,,,Poor,591192,No
,,,,Poor,436187,No
,,,,Good,442056,Yes
,,,,Average,351831,Yes
,,,,Average,621335,No
,,,,Average,549664,No
,,,,Average,684092,No
,,,,Good,826488,No
,,,,Good,1032405,No
,,,,Good,676815,No
,,,,Good,1393778,No
,,,,Poor,488107,No
,,,,Good,968242,No
,,,,Average,765525,No
,,,,Poor,433192,No
,,,,Good,925005,No
,,,,Poor,473820,No
,,,,Good,1412140,No
,,,,Average,692974,No
,,,,Average,304994,Yes
,,,,Average,566378,No
,,,,Good,469300,Yes
,,,,Average,606093,No
,,,,Average,337405,Yes
,,,,Poor,497016,No
,,,,Average,604359,No
,,,,Poor,223185,Yes
,,,,Good,916479,No
,,,,Average,744975,No
,,,,Good,739679,No
,,,,Poor,333653,Yes
,,,,Poor,251717,Yes
,,,,Good,1451339,No
,,,,Poor,555054,No
,,,,Poor,255480,Yes
,,,,Poor,369831,Yes
,,,,Good,1080667,No
,,,,Good,1151731,No
,,,,Average,311064,Yes
,,,,Poor,276848,Yes
,,,,Average,337548,Yes
,,,,Good,1192908,No
,,,,Average,744972,No
,,,,Poor,552245,No
,,,,Poor,202382,Yes
,,,,Poor,376348,Yes
,,,,Average,726618,No
,,,,Good,820162,No
,,,,Poor,279698,Yes
,,,,Poor,445762,No
,,,,Poor,443381,No
,,,,Good,1391437,No
,,,,Poor,245095,Yes
,,,,Good,792118,No
,,,,Average,589341,No
,,,,Average,689763,No
,,,,Poor,222010,Yes
,,,,Poor,550067,No
,,,,Average,433962,Yes
,,,,Good,783071,No
,,,,Average,570170,No
,,,,Average,627069,No
,,,,Poor,268842,Yes
,,,,Good,671421,No
,,,,Good,573311,Yes
,,,,Poor,510152,No
,,,,Good,1056030,No
,,,,Average,520283,No
,,,,Average,448961,Yes
,,,,Good,1099895,No
,,,,Good,740686,No
,,,,Average,616463,No
,,,,Poor,445144,No
,,,,Average,654211,No
,,,,Good,1334137,No
,,,,Poor,452217,No
,,,,Average,727876,No
,,,,Average,631119,No
,,,,Average,463244,Yes
,,,,Average,752413,No
,,,,Good,1376351,No
,,,,Poor,473721,No
,,,,Poor,539443,No
,,,,Poor,482320,No
,,,,Good,1306450,No
,,,,Average,783007,No
,,,,Poor,482140,No
,,,,Good,1048456,No
,,,,Good,958981,No
,,,,Good,508944,Yes
,,,,Good,647572,No
,,,,Poor,543615,No
,,,,Good,597097,Yes
,,,,Average,606660,No
,,,,Good,1012084,No
,,,,Good,688213,No
,,,,Good,1373737,No
,,,,Average,384811,Yes
,,,,Poor,390121,Yes
,,,,Average,532892,No
,,,,Good,780172,No
,,,,Good,854151,No
,,,,Poor,216999,Yes
,,,,Poor,500856,No
,,,,Poor,395623,Yes
,,,,Good,1095532,No
,,,,Good,695866,No
,,,,Poor,472769,No
,,,,Average,498237,Yes
,,,,Good,931147,No
,,,,Good,1359113,No
,,,,Average,736523,No
,,,,Average,410986,Yes
,,,,Average,532654,No
,,,,Poor,483983,No
,,,,Average,589360,No
,,,,Good,1239385,No
,,,,Good,449522,Yes
,,,,Average,530233,No
,,,,Good,798102,No
,,,,Poor,573393,No
,,,,Average,307485,Yes
,,,,Poor,443056,No
,,,,Poor,312701,Yes
,,,,Good,607352,No
,,,,Good,584514,Yes
,,,,Poor,474370,No
,,,,Average,393405,Yes
,,,,Good,1405535,No
,,,,Poor,237019,Yes
,,,,Average,738164,No
,,,,Good,989421,No
,,,,Average,676588,No
,,,,Poor,397530,Yes
,,,,Average,679747,No
,,,,Good,558598,Yes
,,,,Average,766709,No
,,,,Poor,328585,Yes
,,,,Good,1229827,No
,,,,Poor,325814,Yes
,,,,Good,1355205,No
,,,,Poor,574743,No
,,,,Good,425939,Yes
,,,,Average,742361,No
,,,,Poor,353939,Yes
,,,,Poor,462347,No
,,,,Poor,491207,No
,,,,Good,928036,No
,,,,Good,1267196,No
,,,,Average,451956,Yes
,,,,Average,456255,Yes
,,,,Good,1399074,No
,,,,Good,864462,No
,,,,Average,670180,No
,,,,Average,450331,Yes
,,,,Average,467031,Yes
,,,,Good,1302957,No
,,,,Poor,547823,No
,,,,Average,425829,Yes
,,,,Average,428216,Yes
,,,,Good,575607,Yes
,,,,Poor,298046,Yes
,,,,Average,652156,No
,,,,Average,378278,Yes
,,,,Average,574535,No
,,,,Poor,302476,Yes
,,,,Average,722117,No
,,,,Average,682865,No
,,,,Average,397537,Yes
,,,,Average,643303,No
,,,,Good,1317472,No
,,,,Good,581429,Yes
,,,,Poor,417980,No
,,,,Good,1221935,No
,,,,Average,789498,No
,,,,Poor,275403,Yes
,,,,Poor,264286,Yes
,,,,Average,636986,No
,,,,Good,504927,Yes
,,,,Good,885833,No
,,,,Good,699372,No
,,,,Average,323386,Yes
,,,,Average,477826,Yes
,,,,Poor,490446,No
,,,,Poor,522959,No
,,,,Average,552156,No
,,,,Poor,525488,No
,,,,Poor,573747,No
,,,,Average,769450,No
,,,,Good,723258,No
,,,,Good,648724,No
,,,,Good,601202,No
,,,,Average,325525,Yes
,,,,Average,379818,Yes
,,,,Average,414589,Yes
,,,,Good,1019003,No
,,,,Poor,393839,Yes
,,,,Average,568788,No
,,,,Good,763298,No
,,,,Average,726149,No
,,,,Average,557438,No
,,,,Average,605613,No
,,,,Poor,568753,No
,,,,Average,745872,No
,,,,Average,710591,No
,,,,Poor,527350,No
,,,,Poor,558606,No
,,,,Good,839503,No
,,,,Poor,286724,Yes
,,,,Average,529204,No
,,,,Poor,296393,Yes
,,,,Good,995484,No
,,,,Poor,270014,Yes
,,,,Average,701426,No
,,,,Good,1481916,No
,,,,Good,701994,No
,,,,Poor,313711,Yes
,,,,Good,1139538,No
,,,,Average,311094,Yes
,,,,Average,650103,No
,,,,Poor,467885,No
,,,,Poor,311585,Yes
,,,,Good,865590,No
,,,,Average,684708,No
,,,,Average,368798,Yes
,,,,Good,1302458,No
,,,,Good,601604,No
,,,,Poor,310130,Yes
,,,,Average,584308,No
,,,,Poor,366667,Yes
,,,,Good,430257,Yes
,,,,Average,707427,No
,,,,Good,1282421,No
,,,,Poor,598448,No
,,,,Poor,252691,Yes
,,,,Poor,279768,Yes
